"ensembl_id","mean_counts_SOD1_A4V_.","mean_counts_SOD1_._.","hgnc_symbol"
"ENSG00000184164",243.2396745,245.836207,"CRELD2"
"ENSG00000184178",77.20419152,185.1144324,"SCFD2"
"ENSG00000184182",123.8621325,195.9188127,"UBE2F"
"ENSG00000184194",761.1428212,745.1670235,"GPR173"
"ENSG00000184203",508.3978043,727.6917492,"PPP1R2"
"ENSG00000184205",298.7861726,240.5589001,"TSPYL2"
"ENSG00000184206",152.1887046,40.62697424,"GOLGA6L4"
"ENSG00000184207",150.1012705,186.0885749,"PGP"
"ENSG00000184208",152.7700994,77.24509961,"C22orf46"
"ENSG00000184209",125.8553724,141.4835321,"SNRNP35"
"ENSG00000184216",569.0283814,467.4980285,"IRAK1"
"ENSG00000184220",109.4475294,317.7873519,"CMSS1"
"ENSG00000184224",57.4138804,52.04011778,"C11orf72"
"ENSG00000184226",115.5259666,42.13523402,"PCDH9"
"ENSG00000184232",41.05313446,10.24747174,"OAF"
"ENSG00000184258",89.07130011,130.2960039,"CDR1"
"ENSG00000184261",44.91827991,59.38486907,"KCNK12"
"ENSG00000184271",112.4822246,85.29106956,"POU6F1"
"ENSG00000184277",515.1536938,607.4743251,"TM2D3"
"ENSG00000184281",260.1818152,417.2777858,"TSSC4"
"ENSG00000184304",241.2890083,91.11224219,"PRKD1"
"ENSG00000184305",11.96582609,28.9836703,"CCSER1"
"ENSG00000184307",52.14141325,27.20794791,"ZDHHC23"
"ENSG00000184313",45.13833173,2.755164957,"MROH7"
"ENSG00000184343",22.7308122,5.866284013,"SRPK3"
"ENSG00000184344",6.266825408,13.89403699,"GDF3"
"ENSG00000184347",1019.163762,897.9233716,"SLIT3"
"ENSG00000184349",172.1203069,184.9755118,"EFNA5"
"ENSG00000184368",278.6699089,728.7468807,"MAP7D2"
"ENSG00000184371",160.1119071,112.2503167,"CSF1"
"ENSG00000184381",229.9498107,85.13017713,"PLA2G6"
"ENSG00000184384",675.8813192,177.1389522,"MAML2"
"ENSG00000184402",576.1075636,498.7636021,"SS18L1"
"ENSG00000184408",243.5629671,307.2266417,"KCND2"
"ENSG00000184428",63.84009046,62.78715911,"TOP1MT"
"ENSG00000184432",1289.055538,1305.996499,"COPB2"
"ENSG00000184436",117.2384875,197.0117424,"THAP7"
"ENSG00000184441",19.07214847,6.230687855,""
"ENSG00000184445",120.5874286,62.28197852,"KNTC1"
"ENSG00000184451",20.8924336,31.13830647,"CCR10"
"ENSG00000184454",11.8109648,10.89546509,"NCMAP"
"ENSG00000184465",521.1560303,201.9152857,"WDR27"
"ENSG00000184470",186.7304816,170.9069469,"TXNRD2"
"ENSG00000184481",43.10704151,28.23026206,"FOXO4"
"ENSG00000184486",614.0980661,1041.624264,"POU3F2"
"ENSG00000184489",554.8593772,641.5436524,"PTP4A3"
"ENSG00000184497",7.312804098,9.465684172,"TMEM255B"
"ENSG00000184500",525.7121982,705.0250725,"PROS1"
"ENSG00000184508",27.89551512,54.25755511,"HDDC3"
"ENSG00000184515",296.5076904,717.9049102,"BEX5"
"ENSG00000184517",157.4050279,208.7619648,"ZFP1"
"ENSG00000184524",194.0116221,317.0034441,"CEND1"
"ENSG00000184545",578.9575974,605.2033505,"DUSP8"
"ENSG00000184557",1516.416347,1595.415481,"SOCS3"
"ENSG00000184575",667.2173372,562.2841619,"XPOT"
"ENSG00000184584",178.5574271,296.5820444,"TMEM173"
"ENSG00000184588",773.3015589,1496.958967,"PDE4B"
"ENSG00000184602",1094.728873,1613.101802,"SNN"
"ENSG00000184611",22.20103781,12.84804462,"KCNH7"
"ENSG00000184613",2375.488429,4083.566395,"NELL2"
"ENSG00000184619",97.80047264,30.34558394,"KRBA2"
"ENSG00000184634",500.0054946,349.2824683,"MED12"
"ENSG00000184635",43.56710201,43.20046136,"ZNF93"
"ENSG00000184640",1057.302739,1448.556941,"SEPT9"
"ENSG00000184661",24.86986664,7.12092041,"CDCA2"
"ENSG00000184672",101.6230444,191.8536419,"RALYL"
"ENSG00000184675",164.2577715,228.3079351,"AMER1"
"ENSG00000184677",526.1993989,262.1646731,"ZBTB40"
"ENSG00000184678",459.4730878,612.6478393,"HIST2H2BE"
"ENSG00000184697",85.96689101,134.4135254,"CLDN6"
"ENSG00000184702",905.906434,1316.852349,"SEPT5"
"ENSG00000184708",281.3413977,343.0973286,"EIF4ENIF1"
"ENSG00000184719",28.2613815,50.29213417,"RNLS"
"ENSG00000184743",120.3248031,47.20064523,"ATL3"
"ENSG00000184752",283.781128,635.5380297,"NDUFA12"
"ENSG00000184787",727.1361385,383.9656685,"UBE2G2"
"ENSG00000184788",45.29771638,40.20188945,"SATL1"
"ENSG00000184792",171.3885741,263.7037673,"OSBP2"
"ENSG00000184809",23.51416538,7.017990742,"B3GALT5-AS1"
"ENSG00000184828",124.4815777,287.6897076,"ZBTB7C"
"ENSG00000184831",138.8536071,289.5028341,"APOO"
"ENSG00000184840",1004.960164,1333.538908,"TMED9"
"ENSG00000184845",791.1744604,305.9192708,"DRD1"
"ENSG00000184857",65.82880698,62.05253664,"TMEM186"
"ENSG00000184863",866.7350484,478.3911041,"RBM33"
"ENSG00000184867",705.1950662,610.9719696,"ARMCX2"
"ENSG00000184887",185.778697,391.028099,"BTBD6"
"ENSG00000184897",512.6604797,757.0365699,"H1FX"
"ENSG00000184898",27.32316703,1.239204122,"RBM43"
"ENSG00000184900",613.8498072,1105.089704,"SUMO3"
"ENSG00000184903",21.68031015,32.03087451,"IMMP2L"
"ENSG00000184905",254.33434,419.6284486,"TCEAL2"
"ENSG00000184916",250.768007,235.3603353,"JAG2"
"ENSG00000184922",48.06073935,48.30185729,"FMNL1"
"ENSG00000184923",11.07923205,6.965160593,"NUTM2A"
"ENSG00000184924",51.71940308,125.1919428,"PTRHD1"
"ENSG00000184925",16.98019109,5.015066279,"LCN12"
"ENSG00000184939",520.8934048,583.3837478,"ZFP90"
"ENSG00000184949",612.6135769,133.7194807,"FAM227A"
"ENSG00000184967",115.1465301,199.6983039,"NOC4L"
"ENSG00000184979",17.55253918,14.2514583,"USP18"
"ENSG00000184983",281.4265451,571.9819105,"NDUFA6"
"ENSG00000184985",110.0986381,146.074124,"SORCS2"
"ENSG00000184986",60.85701568,112.7017147,"TMEM121"
"ENSG00000184990",208.8282785,190.4219206,"SIVA1"
"ENSG00000184992",97.33588877,91.90912094,"BRI3BP"
"ENSG00000185000",184.8450059,194.6942921,"DGAT1"
"ENSG00000185008",349.4822139,626.3963587,"ROBO2"
"ENSG00000185009",754.9257528,878.9778708,"AP3M1"
"ENSG00000185010",11.13085248,26.28861749,"F8"
"ENSG00000185015",55.5329281,25.28467004,"CA13"
"ENSG00000185019",53.91912468,68.05301002,"UBOX5"
"ENSG00000185022",151.3691645,232.7629006,"MAFF"
"ENSG00000185024",559.0802754,705.8459644,"BRF1"
"ENSG00000185033",635.3164524,707.9644599,"SEMA4B"
"ENSG00000185043",230.3537274,364.7378043,"CIB1"
"ENSG00000185046",195.9758584,130.280296,"ANKS1B"
"ENSG00000185049",329.2047021,348.9161241,"NELFA"
"ENSG00000185052",421.5480461,791.0557484,"SLC24A3"
"ENSG00000185055",71.05417706,57.60246363,"EFCAB10"
"ENSG00000185065",12.12068738,7.785663512,""
"ENSG00000185070",162.7245921,151.4614574,"FLRT2"
"ENSG00000185085",161.2275997,259.2223743,"INTS5"
"ENSG00000185088",397.1816102,752.4494343,"RPS27L"
"ENSG00000185090",199.3447564,521.7012021,"MANEAL"
"ENSG00000185100",51.98655196,111.252549,"ADSSL1"
"ENSG00000185104",310.4060892,502.8603498,"FAF1"
"ENSG00000185112",46.48950963,43.13366615,"FAM43A"
"ENSG00000185115",181.7115932,247.8084166,"NSMCE3"
"ENSG00000185122",624.974273,569.130031,"HSF1"
"ENSG00000185127",166.9266003,125.0181698,"C6orf120"
"ENSG00000185129",157.6721768,66.9229278,"PURA"
"ENSG00000185133",107.2052341,123.4082438,"INPP5J"
"ENSG00000185149",22.00360282,4.895686332,"NPY2R"
"ENSG00000185158",127.3188379,140.570735,"LRRC37B"
"ENSG00000185163",239.5429604,261.2263532,"DDX51"
"ENSG00000185164",140.9591346,177.6006207,"NOMO2"
"ENSG00000185187",53.6519758,72.65884284,"SIGIRR"
"ENSG00000185189",1371.962186,514.3182501,"NRBP2"
"ENSG00000185201",98.51411192,71.39806827,"IFITM2"
"ENSG00000185215",14.9443775,6.767601265,"TNFAIP2"
"ENSG00000185219",575.0615849,313.7088451,"ZNF445"
"ENSG00000185220",35.78971404,43.05183381,"PGBD2"
"ENSG00000185222",250.2047056,257.6607697,"TCEAL9"
"ENSG00000185236",1317.924658,1806.089063,"RAB11B"
"ENSG00000185238",134.0076735,126.0266146,"PRMT3"
"ENSG00000185246",502.8808051,318.4116483,"PRPF39"
"ENSG00000185250",376.538232,258.3927874,"PPIL6"
"ENSG00000185252",327.3282731,455.2848264,"ZNF74"
"ENSG00000185261",35.73357025,41.49290572,"KIAA0825"
"ENSG00000185262",138.2296386,309.3326508,"UBALD2"
"ENSG00000185272",30.03909293,66.53200698,"RBM11"
"ENSG00000185274",990.0251032,2186.39692,"GALNT17"
"ENSG00000185278",50.16626682,14.20546095,"ZBTB37"
"ENSG00000185291",70.84769534,16.44031251,"IL3RA"
"ENSG00000185298",198.8892193,226.768164,"CCDC137"
"ENSG00000185305",142.5213176,241.2206308,"ARL15"
"ENSG00000185324",416.0182733,272.4210553,"CDK10"
"ENSG00000185338",61.20931196,135.0016521,"SOCS1"
"ENSG00000185339",79.03352338,131.3890355,"TCN2"
"ENSG00000185340",208.3727414,134.9852735,"GAS2L1"
"ENSG00000185344",341.5563514,200.0456824,"ATP6V0A2"
"ENSG00000185345",30.67210819,12.42670847,"PRKN"
"ENSG00000185347",46.82184903,36.91997346,"TEDC1"
"ENSG00000185352",23.03601141,10.03028229,"HS6ST3"
"ENSG00000185359",1059.743266,1139.353095,"HGS"
"ENSG00000185361",45.14285509,62.9772867,"TNFAIP8L1"
"ENSG00000185379",91.79174938,169.1484474,"RAD51D"
"ENSG00000185386",437.6932636,520.3680275,"MAPK11"
"ENSG00000185418",360.4800253,429.2137165,"TARSL2"
"ENSG00000185420",106.8864648,221.130124,"SMYD3"
"ENSG00000185432",32.12652695,4.958133965,"METTL7A"
"ENSG00000185436",15.83097154,18.69772862,"IFNLR1"
"ENSG00000185437",12.59431798,11.33921605,"SH3BGR"
"ENSG00000185442",193.1992653,179.9250358,"FAM174B"
"ENSG00000185453",67.92076436,42.0422213,"ZSWIM9"
"ENSG00000185475",105.7979124,144.9556475,"TMEM179B"
"ENSG00000185477",129.1572165,37.60805369,"GPRIN3"
"ENSG00000185480",16.14069412,12.48379052,"PARPBP"
"ENSG00000185482",13.2182865,6.197338087,"STAC3"
"ENSG00000185483",49.99331207,22.08443665,"ROR1"
"ENSG00000185495",35.47094474,22.39571087,""
"ENSG00000185499",73.83077012,19.37233462,"MUC1"
"ENSG00000185504",460.9565101,543.3856994,"FAAP100"
"ENSG00000185507",84.79319122,120.9376625,"IRF7"
"ENSG00000185513",369.7461556,81.31878566,"L3MBTL1"
"ENSG00000185515",196.5346364,212.7347874,"BRCC3"
"ENSG00000185518",181.0378677,28.14788484,"SV2B"
"ENSG00000185519",39.70195656,94.35099958,"FAM131C"
"ENSG00000185522",28.79567926,5.304470579,"LMNTD2"
"ENSG00000185532",266.2357721,116.8611616,"PRKG1"
"ENSG00000185551",363.8787235,201.2450876,"NR2F2"
"ENSG00000185559",129.731428,522.2028087,"DLK1"
"ENSG00000185565",181.8864114,113.4270971,"LSAMP"
"ENSG00000185567",340.4741858,327.552453,"AHNAK2"
"ENSG00000185585",278.7223259,135.9558712,"OLFML2A"
"ENSG00000185591",452.1738538,197.1765332,"SP1"
"ENSG00000185608",153.9754627,336.7801135,"MRPL40"
"ENSG00000185614",3.813525021,33.76417452,"FAM212A"
"ENSG00000185615",148.0047898,168.5636264,"PDIA2"
"ENSG00000185619",759.6575354,724.4738323,"PCGF3"
"ENSG00000185621",341.2176252,133.4853501,"LMLN"
"ENSG00000185624",2002.327601,2626.383959,"P4HB"
"ENSG00000185627",560.3907431,1047.91432,"PSMD13"
"ENSG00000185630",3074.807542,2027.137669,"PBX1"
"ENSG00000185634",73.65781537,81.35024916,"SHC4"
"ENSG00000185650",883.2514522,199.1577375,"ZFP36L1"
"ENSG00000185651",920.426938,1243.236371,"UBE2L3"
"ENSG00000185658",1368.149728,1314.941259,"BRWD1"
"ENSG00000185666",229.4109895,227.62231,"SYN3"
"ENSG00000185668",90.5909094,407.8913885,"POU3F1"
"ENSG00000185669",11.90968229,9.216612171,"SNAI3"
"ENSG00000185670",14.89275708,21.155339,"ZBTB3"
"ENSG00000185681",115.5594935,154.6018595,"MORN5"
"ENSG00000185684",142.4832672,69.17169036,"EP400P1"
"ENSG00000185697",18.2326515,9.049767658,"MYBL1"
"ENSG00000185716",280.5960949,218.2990372,"MOSMO"
"ENSG00000185721",329.435664,666.5422903,"DRG1"
"ENSG00000185722",1229.53879,764.6513666,"ANKFY1"
"ENSG00000185728",731.1063882,724.0694674,"YTHDF3"
"ENSG00000185730",110.7045132,71.77114956,"ZNF696"
"ENSG00000185736",12.85242013,9.334824379,"ADARB2"
"ENSG00000185737",397.9125464,452.3158441,"NRG3"
"ENSG00000185742",150.6174748,281.7162128,"C11orf87"
"ENSG00000185745",59.04125391,44.79064914,"IFIT1"
"ENSG00000185753",63.99947511,35.88404778,"CXorf38"
"ENSG00000185760",76.19626316,37.38706155,"KCNQ5"
"ENSG00000185774",312.7045283,535.652236,"KCNIP4"
"ENSG00000185787",3535.196228,6075.955276,"MORF4L1"
"ENSG00000185798",30.4611031,38.56918362,"WDR53"
"ENSG00000185800",941.9686169,446.3777634,"DMWD"
"ENSG00000185803",230.6498798,350.5955999,"SLC52A2"
"ENSG00000185808",39.07798804,103.2132205,"PIGP"
"ENSG00000185813",222.1742861,424.8103948,"PCYT2"
"ENSG00000185818",832.6134182,470.3604167,"NAT8L"
"ENSG00000185823",12.17230781,2.930309479,"NPAP1"
"ENSG00000185825",948.7064129,1600.097989,"BCAP31"
"ENSG00000185829",231.4893768,60.22035506,"ARL17A"
"ENSG00000185838",36.25882128,51.93227173,"GNB1L"
"ENSG00000185842",155.3782611,104.443376,"DNAH14"
"ENSG00000185860",18.39655952,7.618818998,"CCDC190"
"ENSG00000185864",199.2641324,54.18444185,"NPIPB4"
"ENSG00000185869",19.64449656,2.645252758,"ZNF829"
"ENSG00000185875",31.97618902,48.38590552,"THNSL1"
"ENSG00000185880",521.8869665,1033.930253,"TRIM69"
"ENSG00000185896",1574.803562,1586.40271,"LAMP1"
"ENSG00000185900",51.25481921,23.7823748,"POMK"
"ENSG00000185909",1363.041965,1681.750991,"KLHDC8B"
"ENSG00000185917",311.0372411,236.0012265,"SETD4"
"ENSG00000185920",393.7810486,175.0132465,"PTCH1"
"ENSG00000185942",39.86134121,64.28070514,"NKAIN3"
"ENSG00000185946",291.1391657,118.3940999,"RNPC3"
"ENSG00000185947",61.90751773,59.39781613,"ZNF267"
"ENSG00000185950",414.8302069,248.3220531,"IRS2"
"ENSG00000185963",457.5649953,360.9444748,"BICD2"
"ENSG00000185973",123.1484932,103.3689804,"TMLHE"
"ENSG00000185985",402.5573182,237.7031171,"SLITRK2"
"ENSG00000185989",229.1438406,186.748647,"RASA3"
"ENSG00000186001",507.4641132,227.7637813,"LRCH3"
"ENSG00000186007",20.21684465,72.82062125,"LEMD1"
"ENSG00000186010",161.4766551,285.7196775,"NDUFA13"
"ENSG00000186017",116.4551343,108.1382324,"ZNF566"
"ENSG00000186019",151.0104814,75.26468563,""
"ENSG00000186020",155.1627326,96.37256007,"ZNF529"
"ENSG00000186026",22.98891435,15.78548637,"ZNF284"
"ENSG00000186047",11.38895463,18.85774034,"DLEU7"
"ENSG00000186063",418.1075708,463.2885601,"AIDA"
"ENSG00000186073",178.8227125,144.800211,"C15orf41"
"ENSG00000186088",36.99055402,10.65190841,"GSAP"
"ENSG00000186094",24.39623605,9.276574588,"AGBL4"
"ENSG00000186104",121.7746985,116.512921,"CYP2R1"
"ENSG00000186105",13.79515796,23.9330685,"LRRC70"
"ENSG00000186106",539.6667408,1091.110519,"ANKRD46"
"ENSG00000186111",961.3071177,971.8579419,"PIP5K1C"
"ENSG00000186130",118.4393275,189.8625508,"ZBTB6"
"ENSG00000186132",45.13833173,84.20026528,"C2orf76"
"ENSG00000186141",163.3150337,252.3881276,"POLR3C"
"ENSG00000186153",110.6057957,76.9177162,"WWOX"
"ENSG00000186166",101.6610947,57.87154319,"CCDC84"
"ENSG00000186174",584.545107,317.323114,"BCL9L"
"ENSG00000186184",353.9668045,688.3970334,"POLR1D"
"ENSG00000186185",23.98327261,4.049983917,"KIF18B"
"ENSG00000186187",417.3622679,463.8575297,"ZNRF1"
"ENSG00000186193",27.37931083,15.32528513,"SAPCD2"
"ENSG00000186197",9.193756394,19.42375161,"EDARADD"
"ENSG00000186205",30.72372862,45.59097706,"MARC1"
"ENSG00000186222",89.54945407,109.3459793,"BLOC1S4"
"ENSG00000186230",45.5603419,57.9544653,"ZNF749"
"ENSG00000186231",52.86862263,69.57981014,"KLHL32"
"ENSG00000186235",6.843696865,14.80365425,""
"ENSG00000186260",281.2943006,139.7158342,"MKL2"
"ENSG00000186272",59.92332458,78.13679938,"ZNF17"
"ENSG00000186280",14.36750605,18.23884485,"KDM4D"
"ENSG00000186281",24.65886156,26.71834933,"GPAT2"
"ENSG00000186283",174.1271168,288.9729032,"TOR3A"
"ENSG00000186288",1.880952296,12.57113817,"PABPC1L2A"
"ENSG00000186297",118.0037472,125.0029653,"GABRA5"
"ENSG00000186298",814.0276738,817.8646482,"PPP1CC"
"ENSG00000186300",162.316152,117.8452876,"ZNF555"
"ENSG00000186310",1385.914339,2526.664303,"NAP1L3"
"ENSG00000186314",19.43349148,4.500567676,"PRELID2"
"ENSG00000186318",884.5185495,856.9342749,"BACE1"
"ENSG00000186329",15.88259197,9.617246146,"TMEM212"
"ENSG00000186340",424.5103675,154.6662536,"THBS2"
"ENSG00000186350",373.0660931,266.6667257,"RXRA"
"ENSG00000186352",20.69047525,23.07876661,"ANKRD37"
"ENSG00000186354",39.96910544,4.296175552,"C9orf47"
"ENSG00000186364",38.44949615,17.02585823,"NUDT17"
"ENSG00000186369",107.9614471,91.13674706,"LINC00643"
"ENSG00000186376",187.6125522,163.2933437,"ZNF75D"
"ENSG00000186377",103.8001492,167.9421438,"CYP4X1"
"ENSG00000186395",153.9573693,217.3140554,"KRT10"
"ENSG00000186409",319.8316041,146.0576737,"CCDC30"
"ENSG00000186416",167.7570506,272.8203063,"NKRF"
"ENSG00000186432",808.4074338,695.8769806,"KPNA4"
"ENSG00000186446",42.00491902,0.78993784,"ZNF501"
"ENSG00000186448",354.5391526,263.8930266,"ZNF197"
"ENSG00000186462",450.7141151,652.5621461,"NAP1L2"
"ENSG00000186468",1407.880688,2323.488308,"RPS23"
"ENSG00000186469",1798.130794,3137.993258,"GNG2"
"ENSG00000186470",45.65453602,26.10517296,"BTN3A2"
"ENSG00000186471",88.07241849,273.4321351,"AKAP14"
"ENSG00000186472",1089.259767,590.9072602,"PCLO"
"ENSG00000186479",36.67630808,39.4619014,"RGS7BP"
"ENSG00000186480",273.2000068,396.4809464,"INSIG1"
"ENSG00000186487",211.0796205,97.01548731,"MYT1L"
"ENSG00000186493",0.365866373,24.88955139,"C5orf38"
"ENSG00000186496",51.46130093,32.35564067,"ZNF396"
"ENSG00000186501",388.012334,600.6912667,"TMEM222"
"ENSG00000186522",318.7385284,109.1344965,"SEPT10"
"ENSG00000186523",120.2686593,97.7037589,"FAM86B1"
"ENSG00000186532",130.142528,88.05654662,"SMYD4"
"ENSG00000186566",904.6502468,456.0643263,"GPATCH8"
"ENSG00000186567",151.120109,84.53181638,"CEACAM19"
"ENSG00000186575",290.7371124,286.1783283,"NF2"
"ENSG00000186577",183.5047381,390.9017604,"SMIM29"
"ENSG00000186591",1821.979959,1476.23305,"UBE2H"
"ENSG00000186594",56.47114257,41.56775553,"MIR22HG"
"ENSG00000186615",20.9485774,26.38324715,"KTN1-AS1"
"ENSG00000186625",102.8284077,104.1105854,"KATNA1"
"ENSG00000186628",9.615766562,11.05664455,"FSD2"
"ENSG00000186635",249.1768204,122.0227237,"ARAP1"
"ENSG00000186638",96.19119259,44.18152088,"KIF24"
"ENSG00000186642",13.48091201,22.68658238,"PDE2A"
"ENSG00000186648",308.4961333,442.0424835,"CARMIL3"
"ENSG00000186654",61.53712799,90.59260571,"PRR5"
"ENSG00000186660",555.4732321,434.2157754,"ZFP91"
"ENSG00000186665",246.4608945,211.0119253,"C17orf58"
"ENSG00000186666",26.53981386,49.73335083,"BCDIN3D"
"ENSG00000186684",237.7471555,125.3546675,"CYP27C1"
"ENSG00000186687",103.705955,66.08187243,"LYRM7"
"ENSG00000186710",65.5055143,46.48873703,"CFAP73"
"ENSG00000186715",36.31496507,12.96742457,"MST1L"
"ENSG00000186716",898.081949,1442.111093,"BCR"
"ENSG00000186767",120.230609,124.0217737,"SPIN4"
"ENSG00000186787",36.98603066,93.38909706,"SPIN2B"
"ENSG00000186792",29.88423164,50.00156213,"HYAL3"
"ENSG00000186806",56.16141999,94.62320492,"VSIG10L"
"ENSG00000186812",178.9911439,96.58935437,"ZNF397"
"ENSG00000186814",215.5596878,122.7697723,"ZSCAN30"
"ENSG00000186815",153.079822,68.36893129,"TPCN1"
"ENSG00000186834",381.7345985,214.5352122,"HEXIM1"
"ENSG00000186842",40.60212069,12.62426779,"LINC00846"
"ENSG00000186862",153.6811736,135.7255673,"PDZD7"
"ENSG00000186866",504.117832,356.530242,"POFUT2"
"ENSG00000186868",4060.443316,6808.539614,"MAPT"
"ENSG00000186871",15.25410008,2.029141963,"ERCC6L"
"ENSG00000186889",166.6168778,152.49164,"TMEM17"
"ENSG00000186897",122.4683809,216.8998931,"C1QL4"
"ENSG00000186907",60.69310766,147.3195204,"RTN4RL2"
"ENSG00000186908",1158.513616,744.2520947,"ZDHHC17"
"ENSG00000186910",15.41348474,35.44449465,"SERPINA11"
"ENSG00000186918",168.5584972,82.8898643,"ZNF395"
"ENSG00000186951",89.45073658,33.84367138,"PPARA"
"ENSG00000186952",194.0432857,224.6842391,"TMEM232"
"ENSG00000186973",127.8350422,278.9548131,"FAM183A"
"ENSG00000186976",139.0220385,61.98916668,"EFCAB6"
"ENSG00000186994",22.2571816,32.13845122,"KANK3"
"ENSG00000186998",105.0480862,235.2341943,"EMID1"
"ENSG00000187049",58.73153133,62.85107396,"TMEM216"
"ENSG00000187051",250.0833713,485.1322185,"RPS19BP1"
"ENSG00000187068",84.52604234,82.29025785,"C3orf70"
"ENSG00000187079",1887.187457,499.2711536,"TEAD1"
"ENSG00000187091",245.4846297,306.2371492,"PLCD1"
"ENSG00000187097",113.5843471,97.16324659,"ENTPD5"
"ENSG00000187098",94.90254526,18.71447837,"MITF"
"ENSG00000187109",2563.120397,2573.888139,"NAP1L1"
"ENSG00000187118",66.09143249,130.2633186,"CMC1"
"ENSG00000187122",259.3250213,101.1190917,"SLIT1"
"ENSG00000187123",70.32696768,32.02038875,"LYPD6"
"ENSG00000187134",294.9409841,598.7597491,"AKR1C1"
"ENSG00000187135",65.97462154,88.77009567,"VSTM2B"
"ENSG00000187147",549.5368827,545.446754,"RNF220"
"ENSG00000187164",724.5226569,843.0745995,"SHTN1"
"ENSG00000187187",51.14705499,22.93262428,"ZNF546"
"ENSG00000187189",1609.844516,2190.181749,"TSPYL4"
"ENSG00000187210",30.67210819,7.533956558,"GCNT1"
"ENSG00000187231",959.9043193,1002.324828,"SESTD1"
"ENSG00000187239",588.8947932,569.2723841,"FNBP1"
"ENSG00000187240",960.9981916,355.2023373,"DYNC2H1"
"ENSG00000187243",15.04761836,16.44744478,"MAGED4B"
"ENSG00000187244",370.9225153,446.1915041,"BCAM"
"ENSG00000187257",184.1648936,148.9483819,"RSBN1L"
"ENSG00000187260",288.9703111,162.2681492,"WDR86"
"ENSG00000187266",14.31588562,5.34627009,"EPOR"
"ENSG00000187323",777.0134361,184.8900982,"DCC"
"ENSG00000187325",398.157875,554.1489092,"TAF9B"
"ENSG00000187372",42.26302117,15.16790836,"PCDHB13"
"ENSG00000187391",305.9531622,331.2341108,"MAGI2"
"ENSG00000187398",47.43677083,42.74289507,"LUZP2"
"ENSG00000187416",23.40640115,32.27766508,"LHFPL3"
"ENSG00000187446",531.4628193,597.5032929,"CHP1"
"ENSG00000187479",13.21376313,21.75586779,"C11orf96"
"ENSG00000187486",39.96458207,56.78111636,"KCNJ11"
"ENSG00000187492",11.44057506,6.347582585,"CDHR4"
"ENSG00000187498",253.7039847,149.6124481,"COL4A1"
"ENSG00000187514",3735.781738,7233.119836,"PTMA"
"ENSG00000187522",278.3673696,277.2583067,"HSPA14"
"ENSG00000187531",115.3059148,132.130287,"SIRT7"
"ENSG00000187535",729.1900455,603.2491594,"IFT140"
"ENSG00000187555",1262.389866,809.9023313,"USP7"
"ENSG00000187556",21.26282334,57.84430769,"NANOS3"
"ENSG00000187595",13.79063459,13.97865402,"ZNF385C"
"ENSG00000187601",527.3531418,889.095195,"MAGEH1"
"ENSG00000187605",331.7186696,134.4460309,"TET3"
"ENSG00000187607",280.4031832,297.6708668,"ZNF286A"
"ENSG00000187608",32.07038315,34.92813369,"ISG15"
"ENSG00000187609",254.2473292,124.4530685,"EXD3"
"ENSG00000187624",79.52524744,68.94339231,"C17orf97"
"ENSG00000187626",38.19591737,60.96939181,"ZKSCAN4"
"ENSG00000187630",42.47402626,33.20934362,"DHRS4L2"
"ENSG00000187634",129.0114019,278.8954558,"SAMD11"
"ENSG00000187650",29.26026312,11.40996369,"VMAC"
"ENSG00000187664",18.59851787,26.74851926,"HAPLN4"
"ENSG00000187672",219.4112631,369.4021332,"ERC2"
"ENSG00000187676",273.1872332,174.6347632,"B3GLCT"
"ENSG00000187678",126.7800168,125.4191813,"SPRY4"
"ENSG00000187699",42.16430368,40.80706529,"C2orf88"
"ENSG00000187713",210.2962674,401.1236853,"TMEM203"
"ENSG00000187714",567.6138764,952.8321176,"SLC18A3"
"ENSG00000187720",257.6324573,58.00294787,"THSD4"
"ENSG00000187726",39.76262372,10.35870142,"DNAJB13"
"ENSG00000187735",711.0470648,889.1086152,"TCEA1"
"ENSG00000187741",57.46550083,27.49462158,"FANCA"
"ENSG00000187742",517.6612746,405.6145222,"SECISBP2"
"ENSG00000187764",266.8416472,217.4338783,"SEMA4D"
"ENSG00000187772",29.15702226,29.71404087,"LIN28B"
"ENSG00000187775",56.8976761,27.58631682,"DNAH17"
"ENSG00000187778",453.7695637,835.1354992,"MCRS1"
"ENSG00000187790",43.30899986,22.70303266,"FANCM"
"ENSG00000187792",73.81720003,41.15882154,"ZNF70"
"ENSG00000187801",47.12252488,58.70313081,"ZFP69B"
"ENSG00000187815",49.6274457,85.22832245,"ZFP69"
"ENSG00000187824",26.80243937,5.717506727,"TMEM220"
"ENSG00000187837",51.03929076,145.8139319,"HIST1H1C"
"ENSG00000187838",253.1225899,216.0692101,"PLSCR3"
"ENSG00000187840",58.14561314,116.3313388,"EIF4EBP1"
"ENSG00000187860",231.5455206,228.9649408,"CCDC157"
"ENSG00000187866",143.1543328,209.1693536,"FAM122A"
"ENSG00000187867",73.82172339,59.36392148,"PALM3"
"ENSG00000187902",349.0665905,219.9284675,"SHISA7"
"ENSG00000187905",25.13249216,9.949617697,"LRRC74B"
"ENSG00000187944",10.9198474,15.85608427,"C2orf66"
"ENSG00000187954",624.4109716,517.2603151,"CYHR1"
"ENSG00000187955",8.410403218,10.82603493,"COL14A1"
"ENSG00000187957",877.5508584,960.8528349,"DNER"
